Name,Station,Time(norwegian mean time),Snow depth,Precipitation (1 h),Air temperature,Mean wind speed
Svalbard Lufthavn,SN99840,15.04.2022 21:00,22.75,0,-2.4,4.9
Svalbard Lufthavn,SN99840,15.04.2022 22:00,22.96,0.1,-2.6,4.9
Svalbard Lufthavn,SN99840,15.04.2022 23:00,22.93,0.3,-2.7,5.9
Svalbard Lufthavn,SN99840,16.04.2022 00:00,22.6,0.1,-2.2,4.9
Svalbard Lufthavn,SN99840,16.04.2022 01:00,23.03,0.2,-1,1.1
Svalbard Lufthavn,SN99840,16.04.2022 02:00,23.15,0.2,0,0.6
Svalbard Lufthavn,SN99840,16.04.2022 03:00,23.31,0.2,0.2,1.4
Svalbard Lufthavn,SN99840,16.04.2022 04:00,23.32,0,-0.4,1.9
Svalbard Lufthavn,SN99840,16.04.2022 05:00,23.31,0.1,-1.2,2.7
Svalbard Lufthavn,SN99840,16.04.2022 06:00,23.35,0,-0.9,3
Svalbard Lufthavn,SN99840,16.04.2022 07:00,23.6,0.2,-1.2,2.3
Svalbard Lufthavn,SN99840,16.04.2022 08:00,23.75,0.2,-0.8,3.4
Svalbard Lufthavn,SN99840,16.04.2022 09:00,23.91,0.3,-0.6,3.2
Svalbard Lufthavn,SN99840,16.04.2022 10:00,24.91,0.7,-0.4,3.7
Svalbard Lufthavn,SN99840,16.04.2022 11:00,25.19,0.4,-0.2,3.4
Svalbard Lufthavn,SN99840,16.04.2022 12:00,25.28,0.1,-0.4,5
Svalbard Lufthavn,SN99840,16.04.2022 13:00,25.27,0,-1.6,7.1
Svalbard Lufthavn,SN99840,16.04.2022 14:00,23.25,0.3,-2,6.9
Svalbard Lufthavn,SN99840,16.04.2022 15:00,23.23,0.1,-1.5,5.5
Svalbard Lufthavn,SN99840,16.04.2022 16:00,23.23,0,-1.9,6.8
Svalbard Lufthavn,SN99840,16.04.2022 17:00,23.22,0,-2.7,6.7
Svalbard Lufthavn,SN99840,16.04.2022 18:00,23.2,0,-3.2,6.2
Svalbard Lufthavn,SN99840,16.04.2022 19:00,23.19,0,-3.4,4.1
Svalbard Lufthavn,SN99840,16.04.2022 20:00,23.15,0,-4.1,4.8
Svalbard Lufthavn,SN99840,16.04.2022 21:00,23.14,0,-4.6,3.9
Svalbard Lufthavn,SN99840,16.04.2022 22:00,23.15,0,-4.9,3.4
Svalbard Lufthavn,SN99840,16.04.2022 23:00,23.14,0,-5.2,3.9
Svalbard Lufthavn,SN99840,17.04.2022 00:00,23.15,0,-5.5,2.7
Svalbard Lufthavn,SN99840,17.04.2022 01:00,23.11,0,-5.5,3.9
Svalbard Lufthavn,SN99840,17.04.2022 02:00,23.12,0,-5.7,2.9
Svalbard Lufthavn,SN99840,17.04.2022 03:00,23.17,0,-5.8,2.8
Svalbard Lufthavn,SN99840,17.04.2022 04:00,23.09,0,-5.9,4.1
Svalbard Lufthavn,SN99840,17.04.2022 05:00,23.1,0,-6.3,4.1
Svalbard Lufthavn,SN99840,17.04.2022 06:00,23.1,0,-6.6,2.3
Svalbard Lufthavn,SN99840,17.04.2022 07:00,23.07,0,-6.1,4.2
Svalbard Lufthavn,SN99840,17.04.2022 08:00,23.06,0,-6.2,1.3
Svalbard Lufthavn,SN99840,17.04.2022 09:00,23.08,0,-6.6,3.6
Svalbard Lufthavn,SN99840,17.04.2022 10:00,23.07,0,-6.4,3.9
Svalbard Lufthavn,SN99840,17.04.2022 11:00,23.04,0,-5.9,3.1
Svalbard Lufthavn,SN99840,17.04.2022 12:00,23.05,0,-5.8,1.8
Svalbard Lufthavn,SN99840,17.04.2022 13:00,23.01,0,-5.6,3
Svalbard Lufthavn,SN99840,17.04.2022 14:00,23.01,0,-5.3,2
Svalbard Lufthavn,SN99840,17.04.2022 15:00,23.01,0,-5.4,2.1
Svalbard Lufthavn,SN99840,17.04.2022 16:00,23.15,0,-5.5,3.4
Svalbard Lufthavn,SN99840,17.04.2022 17:00,23,0,-5.8,5.9
Svalbard Lufthavn,SN99840,17.04.2022 18:00,23.03,0.1,-5.7,4.7
Svalbard Lufthavn,SN99840,17.04.2022 19:00,22.78,0.1,-6.2,3.7
Svalbard Lufthavn,SN99840,17.04.2022 20:00,22.09,0.2,-6.3,5.7
Svalbard Lufthavn,SN99840,17.04.2022 21:00,21.74,0.1,-5.6,6.4
Svalbard Lufthavn,SN99840,17.04.2022 22:00,21.84,0,-5.7,5.2
Svalbard Lufthavn,SN99840,17.04.2022 23:00,21.81,0,-5.5,6.5
Svalbard Lufthavn,SN99840,18.04.2022 00:00,21.82,0,-6,7.1
Svalbard Lufthavn,SN99840,18.04.2022 01:00,21.8,0,-5.8,6.1
Svalbard Lufthavn,SN99840,18.04.2022 02:00,21.78,0,-5.8,2.8
Svalbard Lufthavn,SN99840,18.04.2022 03:00,22.04,0.3,-6.1,3.5
Svalbard Lufthavn,SN99840,18.04.2022 04:00,22.16,0.4,-5.8,0
Svalbard Lufthavn,SN99840,18.04.2022 05:00,22.31,0.2,-6,1
Svalbard Lufthavn,SN99840,18.04.2022 06:00,22.6,0.3,-6,2
Svalbard Lufthavn,SN99840,18.04.2022 07:00,22.63,0,-5.7,3
Svalbard Lufthavn,SN99840,18.04.2022 08:00,22.71,0.1,-4.1,1.9
Svalbard Lufthavn,SN99840,18.04.2022 09:00,22.74,0,-5.6,1.3
Svalbard Lufthavn,SN99840,18.04.2022 10:00,22.76,0,-5.4,4.6
Svalbard Lufthavn,SN99840,18.04.2022 11:00,22.78,0,-5.3,2.6
Svalbard Lufthavn,SN99840,18.04.2022 12:00,22.82,0,-5.3,1.6
Svalbard Lufthavn,SN99840,18.04.2022 13:00,22.82,0,-4.8,1.8
Svalbard Lufthavn,SN99840,18.04.2022 14:00,22.84,0,-5.9,1.3
Svalbard Lufthavn,SN99840,18.04.2022 15:00,22.8,0,-6.3,1.1
Svalbard Lufthavn,SN99840,18.04.2022 16:00,22.81,0,-6.6,0.7
Svalbard Lufthavn,SN99840,18.04.2022 17:00,22.82,0,-7.8,1.4
Svalbard Lufthavn,SN99840,18.04.2022 18:00,22.82,0,-8.3,1
Svalbard Lufthavn,SN99840,18.04.2022 19:00,22.84,0,-9.6,1.5
Svalbard Lufthavn,SN99840,18.04.2022 20:00,22.88,0,-8.5,2.3
Svalbard Lufthavn,SN99840,18.04.2022 21:00,22.91,0,-9.8,2.8
Svalbard Lufthavn,SN99840,18.04.2022 22:00,22.93,0,-11.8,3.9
Svalbard Lufthavn,SN99840,18.04.2022 23:00,22.93,0,-12,0.8
Svalbard Lufthavn,SN99840,19.04.2022 00:00,22.93,0,-13.9,3
Svalbard Lufthavn,SN99840,19.04.2022 01:00,22.89,0,-11.5,2.9
Svalbard Lufthavn,SN99840,19.04.2022 02:00,22.89,0,-11.6,1.7
Svalbard Lufthavn,SN99840,19.04.2022 03:00,22.87,0,-10.3,2.9
Svalbard Lufthavn,SN99840,19.04.2022 04:00,22.86,0,-10.1,3.7
Svalbard Lufthavn,SN99840,19.04.2022 05:00,22.86,0,-9.6,2.9
Svalbard Lufthavn,SN99840,19.04.2022 06:00,22.84,0,-9.4,3.1
Svalbard Lufthavn,SN99840,19.04.2022 07:00,22.81,0,-8.6,2.5
Svalbard Lufthavn,SN99840,19.04.2022 08:00,22.78,0,-8.1,2.8
Svalbard Lufthavn,SN99840,19.04.2022 09:00,22.75,0,-6.9,1.4
Svalbard Lufthavn,SN99840,19.04.2022 10:00,22.76,0,-7,3.7
Svalbard Lufthavn,SN99840,19.04.2022 11:00,22.78,0,-6.9,1.8
Svalbard Lufthavn,SN99840,19.04.2022 12:00,22.75,0,-6.1,1.5
Svalbard Lufthavn,SN99840,19.04.2022 13:00,22.75,0,-5.1,0.7
Svalbard Lufthavn,SN99840,19.04.2022 14:00,22.73,0,-4,0
Svalbard Lufthavn,SN99840,19.04.2022 15:00,22.73,0,-5.7,0.8
Svalbard Lufthavn,SN99840,19.04.2022 16:00,22.75,0,-6.1,3
Svalbard Lufthavn,SN99840,19.04.2022 17:00,22.84,0,-6.2,2.7
Svalbard Lufthavn,SN99840,19.04.2022 18:00,22.84,0,-6.3,2.1
Svalbard Lufthavn,SN99840,19.04.2022 19:00,22.85,0,-6,1.4
Svalbard Lufthavn,SN99840,19.04.2022 20:00,22.84,0,-5.7,1.5
Svalbard Lufthavn,SN99840,19.04.2022 21:00,22.87,0,-5.2,1
Svalbard Lufthavn,SN99840,19.04.2022 22:00,22.84,0,-5,1.4
Svalbard Lufthavn,SN99840,19.04.2022 23:00,22.79,0,-4.6,1.5
Svalbard Lufthavn,SN99840,20.04.2022 00:00,22.81,0,-4.7,0.7
Svalbard Lufthavn,SN99840,20.04.2022 01:00,22.78,0,-4.2,2.4
Svalbard Lufthavn,SN99840,20.04.2022 02:00,22.77,0,-3.5,1
Svalbard Lufthavn,SN99840,20.04.2022 03:00,22.64,0,-2.7,6.1
Svalbard Lufthavn,SN99840,20.04.2022 04:00,21.66,0,-3.1,7.6
Svalbard Lufthavn,SN99840,20.04.2022 05:00,21.68,0,-3.6,8.4
Svalbard Lufthavn,SN99840,20.04.2022 06:00,22.89,0,-4.2,7.6
Svalbard Lufthavn,SN99840,20.04.2022 07:00,26.45,0,-4.2,7.5
Svalbard Lufthavn,SN99840,20.04.2022 08:00,21.7,0,-3.6,7
Svalbard Lufthavn,SN99840,20.04.2022 09:00,21.7,0,-3.4,6.8
Svalbard Lufthavn,SN99840,20.04.2022 10:00,22.12,0,-2.9,5.4
Svalbard Lufthavn,SN99840,20.04.2022 11:00,21.68,0,-3.2,7.6
Svalbard Lufthavn,SN99840,20.04.2022 12:00,21.68,0,-2.9,8.7
Svalbard Lufthavn,SN99840,20.04.2022 13:00,23.25,0,-1.9,8.6
Svalbard Lufthavn,SN99840,20.04.2022 14:00,24.15,0,-1.3,6.7
Svalbard Lufthavn,SN99840,20.04.2022 15:00,22.13,0,-1.3,7.5
Svalbard Lufthavn,SN99840,20.04.2022 16:00,21.63,0,-1.4,7.9
Svalbard Lufthavn,SN99840,20.04.2022 17:00,21.63,0,-1.7,8.6
Svalbard Lufthavn,SN99840,20.04.2022 18:00,21.61,0,-1.5,8.5
Svalbard Lufthavn,SN99840,20.04.2022 19:00,21.6,0,-1.4,8.6
Svalbard Lufthavn,SN99840,20.04.2022 20:00,21.6,0,-1.4,8.3
Svalbard Lufthavn,SN99840,20.04.2022 21:00,21.6,0,-2,8.8
Svalbard Lufthavn,SN99840,20.04.2022 22:00,21.6,0,-2.2,8.4
Svalbard Lufthavn,SN99840,20.04.2022 23:00,21.6,0,-2,9.2
Svalbard Lufthavn,SN99840,21.04.2022 00:00,21.7,0,-1.9,9.8
Svalbard Lufthavn,SN99840,21.04.2022 01:00,21.66,0,-2.6,10.4
Svalbard Lufthavn,SN99840,21.04.2022 02:00,21.65,0,-2.4,8.7
Svalbard Lufthavn,SN99840,21.04.2022 03:00,21.63,0,-2,8.2
Svalbard Lufthavn,SN99840,21.04.2022 04:00,21.64,0,-2.3,6.1
Svalbard Lufthavn,SN99840,21.04.2022 05:00,21.57,0,-2.1,3.9
Svalbard Lufthavn,SN99840,21.04.2022 06:00,21.57,0,-1.8,1.4
Svalbard Lufthavn,SN99840,21.04.2022 07:00,21.59,0,-0.7,3.8
Svalbard Lufthavn,SN99840,21.04.2022 08:00,21.58,0,-0.4,7.7
Svalbard Lufthavn,SN99840,21.04.2022 09:00,21.58,0,-0.3,3.1
Svalbard Lufthavn,SN99840,21.04.2022 10:00,21.61,0,-0.1,2.1
Svalbard Lufthavn,SN99840,21.04.2022 11:00,21.59,0,-1,2.5
Svalbard Lufthavn,SN99840,21.04.2022 12:00,21.54,0,-0.2,1.4
Svalbard Lufthavn,SN99840,21.04.2022 13:00,21.69,0,0,0.8
Svalbard Lufthavn,SN99840,21.04.2022 14:00,21.6,0,-0.7,2
Svalbard Lufthavn,SN99840,21.04.2022 15:00,21.59,0,-0.6,5.3
Svalbard Lufthavn,SN99840,21.04.2022 16:00,21.6,0,-0.4,4.7
Svalbard Lufthavn,SN99840,21.04.2022 17:00,21.61,0,-1,2.5
Svalbard Lufthavn,SN99840,21.04.2022 18:00,21.55,0,-1.2,1
Svalbard Lufthavn,SN99840,21.04.2022 19:00,21.55,0,-1.3,1.4
Svalbard Lufthavn,SN99840,21.04.2022 20:00,21.54,0,-1.3,1.5
Svalbard Lufthavn,SN99840,21.04.2022 21:00,21.61,0,-1.7,4.5
Svalbard Lufthavn,SN99840,21.04.2022 22:00,21.69,0.1,-1.8,3.4
Svalbard Lufthavn,SN99840,21.04.2022 23:00,21.68,0,-1.5,4.1
Svalbard Lufthavn,SN99840,22.04.2022 00:00,21.7,0.1,-2,1.8
Svalbard Lufthavn,SN99840,22.04.2022 01:00,21.71,0,-1.6,2.4
Svalbard Lufthavn,SN99840,22.04.2022 02:00,21.72,0,-1.4,2.9
Svalbard Lufthavn,SN99840,22.04.2022 03:00,21.7,0,-1.9,2.1
Svalbard Lufthavn,SN99840,22.04.2022 04:00,21.7,0,-1.6,1.2
Svalbard Lufthavn,SN99840,22.04.2022 05:00,21.7,0,-1.5,0.9
Svalbard Lufthavn,SN99840,22.04.2022 06:00,21.74,0,-1.4,1.8
Svalbard Lufthavn,SN99840,22.04.2022 07:00,21.91,0.1,-1.6,3.2
Svalbard Lufthavn,SN99840,22.04.2022 08:00,22.09,0.1,-1.6,5
Svalbard Lufthavn,SN99840,22.04.2022 09:00,22.11,0,-1.7,8.3
Svalbard Lufthavn,SN99840,22.04.2022 10:00,22.04,0,-2.6,9.9
Svalbard Lufthavn,SN99840,22.04.2022 11:00,21.59,0,-3,9.4
Svalbard Lufthavn,SN99840,22.04.2022 12:00,21.63,0,-3.8,12.8
Svalbard Lufthavn,SN99840,22.04.2022 13:00,21.54,0,-4.1,9.7
Svalbard Lufthavn,SN99840,22.04.2022 14:00,21.54,0,-4.4,7.2
Svalbard Lufthavn,SN99840,22.04.2022 15:00,21.61,0,-5,8.4
Svalbard Lufthavn,SN99840,22.04.2022 16:00,21.63,0,-5,7.2
Svalbard Lufthavn,SN99840,22.04.2022 17:00,21.57,0,-5,8
Svalbard Lufthavn,SN99840,22.04.2022 18:00,21.56,0,-5.1,6.5
Svalbard Lufthavn,SN99840,22.04.2022 19:00,21.54,0,-5.2,3.7
Svalbard Lufthavn,SN99840,22.04.2022 20:00,21.52,0,-5.3,4.9
Svalbard Lufthavn,SN99840,22.04.2022 21:00,21.5,0,-5.3,3.2
Svalbard Lufthavn,SN99840,22.04.2022 22:00,21.5,0,-5.8,2.7
Svalbard Lufthavn,SN99840,22.04.2022 23:00,21.67,0,-6.2,1.7
Svalbard Lufthavn,SN99840,23.04.2022 00:00,21.69,0,-6.3,2.1
Svalbard Lufthavn,SN99840,23.04.2022 01:00,21.68,0,-6.7,2.7
Svalbard Lufthavn,SN99840,23.04.2022 02:00,21.69,0,-7.1,0.8
Svalbard Lufthavn,SN99840,23.04.2022 03:00,21.68,0,-7.7,1.3
Svalbard Lufthavn,SN99840,23.04.2022 04:00,21.69,0,-8,0.4
Svalbard Lufthavn,SN99840,23.04.2022 05:00,21.66,0,-8.7,2.2
Svalbard Lufthavn,SN99840,23.04.2022 06:00,21.63,0,-7.4,1.5
Svalbard Lufthavn,SN99840,23.04.2022 07:00,21.66,0,-9.1,3.6
Svalbard Lufthavn,SN99840,23.04.2022 08:00,21.71,0,-7.4,3.6
Svalbard Lufthavn,SN99840,23.04.2022 09:00,21.63,0,-6.4,2.2
Svalbard Lufthavn,SN99840,23.04.2022 10:00,21.62,0,-7.1,3.2
Svalbard Lufthavn,SN99840,23.04.2022 11:00,21.57,0,-7.4,4.3
Svalbard Lufthavn,SN99840,23.04.2022 12:00,21.57,0,-6.9,3.8
Svalbard Lufthavn,SN99840,23.04.2022 13:00,21.56,0,-6.5,3.3
Svalbard Lufthavn,SN99840,23.04.2022 14:00,21.51,0,-6.1,3.3
Svalbard Lufthavn,SN99840,23.04.2022 15:00,21.5,0,-5.8,2.7
Svalbard Lufthavn,SN99840,23.04.2022 16:00,21.45,0,-5.6,2
Svalbard Lufthavn,SN99840,23.04.2022 17:00,21.5,0,-6.2,3.8
Svalbard Lufthavn,SN99840,23.04.2022 18:00,21.51,0,-6.1,2.4
Svalbard Lufthavn,SN99840,23.04.2022 19:00,21.51,0,-5.6,3.3
Svalbard Lufthavn,SN99840,23.04.2022 20:00,21.48,0,-5.5,1.4
Svalbard Lufthavn,SN99840,23.04.2022 21:00,21.51,0,-5.5,1
Svalbard Lufthavn,SN99840,23.04.2022 22:00,21.52,0,-5.3,1.9
Svalbard Lufthavn,SN99840,23.04.2022 23:00,21.54,0,-5.2,4.2
Svalbard Lufthavn,SN99840,24.04.2022 00:00,21.49,0,-3.9,6.1
Svalbard Lufthavn,SN99840,24.04.2022 01:00,21.52,0,-5.1,6.1
Svalbard Lufthavn,SN99840,24.04.2022 02:00,21.45,0,-6.2,8.7
Svalbard Lufthavn,SN99840,24.04.2022 03:00,21.45,0,-7.7,7.2
Svalbard Lufthavn,SN99840,24.04.2022 04:00,21.46,0,-7.9,5.9
Svalbard Lufthavn,SN99840,24.04.2022 05:00,21.43,0,-8.1,7.4
Svalbard Lufthavn,SN99840,24.04.2022 06:00,21.39,0,-8.7,7.1
Svalbard Lufthavn,SN99840,24.04.2022 07:00,21.4,0,-9.3,8.9
Svalbard Lufthavn,SN99840,24.04.2022 08:00,21.41,0,-9.7,6.6
Svalbard Lufthavn,SN99840,24.04.2022 09:00,21.43,0,-9.6,6.4
Svalbard Lufthavn,SN99840,24.04.2022 10:00,21.45,0,-10.1,5.5
Svalbard Lufthavn,SN99840,24.04.2022 11:00,21.43,0,-10.1,4.9
Svalbard Lufthavn,SN99840,24.04.2022 12:00,21.42,0,-10.4,5.8
Svalbard Lufthavn,SN99840,24.04.2022 13:00,21.41,0,-10.1,5.5
Svalbard Lufthavn,SN99840,24.04.2022 14:00,21.45,0,-9.9,5.2
Svalbard Lufthavn,SN99840,24.04.2022 15:00,21.43,0,-10.3,4.6
Svalbard Lufthavn,SN99840,24.04.2022 16:00,21.41,0,-10.7,4.9
Svalbard Lufthavn,SN99840,24.04.2022 17:00,21.41,0,-11,5.1
Svalbard Lufthavn,SN99840,24.04.2022 18:00,21.41,0,-11.2,4.6
Svalbard Lufthavn,SN99840,24.04.2022 19:00,21.39,0,-11.7,4.5
Svalbard Lufthavn,SN99840,24.04.2022 20:00,21.39,0,-11.6,2.6
Svalbard Lufthavn,SN99840,24.04.2022 21:00,21.41,0,-13.5,2
Svalbard Lufthavn,SN99840,24.04.2022 22:00,21.39,0,-13.4,2.6
Svalbard Lufthavn,SN99840,24.04.2022 23:00,21.39,0,-14,4.6
Svalbard Lufthavn,SN99840,25.04.2022 00:00,21.37,0,-14.3,6.2
Svalbard Lufthavn,SN99840,25.04.2022 01:00,21.37,0,-13,5.8
Svalbard Lufthavn,SN99840,25.04.2022 02:00,21.36,0,-13.2,6.2
Svalbard Lufthavn,SN99840,25.04.2022 03:00,21.37,0,-13.5,5.3
Svalbard Lufthavn,SN99840,25.04.2022 04:00,21.37,0,-14.2,6.9
Svalbard Lufthavn,SN99840,25.04.2022 05:00,21.36,0,-13.7,3.8
Svalbard Lufthavn,SN99840,25.04.2022 06:00,21.33,0,-13.8,3.7
Svalbard Lufthavn,SN99840,25.04.2022 07:00,21.3,0,-12.9,3.6
Svalbard Lufthavn,SN99840,25.04.2022 08:00,21.27,0,-10.4,3.2
Svalbard Lufthavn,SN99840,25.04.2022 09:00,21.32,0,-11.8,5.4
Svalbard Lufthavn,SN99840,25.04.2022 10:00,21.33,0,-13.3,7.6
Svalbard Lufthavn,SN99840,25.04.2022 11:00,21.36,0,-13.1,5.9
Svalbard Lufthavn,SN99840,25.04.2022 12:00,21.31,0,-13.7,7.4
Svalbard Lufthavn,SN99840,25.04.2022 13:00,21.32,0,-13.4,5
Svalbard Lufthavn,SN99840,25.04.2022 14:00,21.36,0,-13.5,3.6
Svalbard Lufthavn,SN99840,25.04.2022 15:00,21.3,0,-13.2,6
Svalbard Lufthavn,SN99840,25.04.2022 16:00,21.29,0,-13.8,5.4
Svalbard Lufthavn,SN99840,25.04.2022 17:00,21.3,0,-14.4,5.6
Svalbard Lufthavn,SN99840,25.04.2022 18:00,21.28,0,-14.6,5.6
Svalbard Lufthavn,SN99840,25.04.2022 19:00,21.31,0,-15.2,6.6
Svalbard Lufthavn,SN99840,25.04.2022 20:00,21.3,0,-15.4,6.7
Svalbard Lufthavn,SN99840,25.04.2022 21:00,21.3,0,-15.7,6.1
Svalbard Lufthavn,SN99840,25.04.2022 22:00,21.3,0,-16.1,7.4
Svalbard Lufthavn,SN99840,25.04.2022 23:00,21.29,0,-16.1,5.7
Svalbard Lufthavn,SN99840,26.04.2022 00:00,21.29,0,-16.4,7.7
Svalbard Lufthavn,SN99840,26.04.2022 01:00,21.29,0,-16.8,6.2
Svalbard Lufthavn,SN99840,26.04.2022 02:00,21.28,0,-17.1,6.4
Svalbard Lufthavn,SN99840,26.04.2022 03:00,21.29,0,-17.2,6.4
Svalbard Lufthavn,SN99840,26.04.2022 04:00,21.27,0,-17.5,4.9
Svalbard Lufthavn,SN99840,26.04.2022 05:00,21.23,0,-18.3,4.8
Svalbard Lufthavn,SN99840,26.04.2022 06:00,21.24,0,-18,5.3
Svalbard Lufthavn,SN99840,26.04.2022 07:00,21.22,0,-17.7,4.3
Svalbard Lufthavn,SN99840,26.04.2022 08:00,21.24,0,-18,5.7
Svalbard Lufthavn,SN99840,26.04.2022 09:00,21.25,0,-17.6,4.8
Svalbard Lufthavn,SN99840,26.04.2022 10:00,21.25,0,-17.2,2.7
Svalbard Lufthavn,SN99840,26.04.2022 11:00,21.29,0,-17.2,0.9
Svalbard Lufthavn,SN99840,26.04.2022 12:00,21.31,0,-16.8,2.6
Svalbard Lufthavn,SN99840,26.04.2022 13:00,21.36,0,-17,2.8
Svalbard Lufthavn,SN99840,26.04.2022 14:00,21.36,0,-16.6,2.8
Svalbard Lufthavn,SN99840,26.04.2022 15:00,21.34,0,-16.7,3.8
Svalbard Lufthavn,SN99840,26.04.2022 16:00,21.32,0,-16.3,4
Svalbard Lufthavn,SN99840,26.04.2022 17:00,21.32,0,-16.6,4.6
Svalbard Lufthavn,SN99840,26.04.2022 18:00,21.28,0,-16.5,5.7
Svalbard Lufthavn,SN99840,26.04.2022 19:00,21.27,0,-16,5.6
Svalbard Lufthavn,SN99840,26.04.2022 20:00,21.29,0,-16.9,8.1
Svalbard Lufthavn,SN99840,26.04.2022 21:00,21.29,0,-17,6.5
Svalbard Lufthavn,SN99840,26.04.2022 22:00,21.31,0,-17.2,5.8
Svalbard Lufthavn,SN99840,26.04.2022 23:00,21.29,0,-17.1,5.2
Svalbard Lufthavn,SN99840,27.04.2022 00:00,21.32,0,-17,3.7
Svalbard Lufthavn,SN99840,27.04.2022 01:00,21.33,0,-17.4,4.2
Svalbard Lufthavn,SN99840,27.04.2022 02:00,21.33,0,-17.6,4.8
Svalbard Lufthavn,SN99840,27.04.2022 03:00,21.3,0,-17.1,3.5
Svalbard Lufthavn,SN99840,27.04.2022 04:00,21.29,0,-16.5,4.3
Svalbard Lufthavn,SN99840,27.04.2022 05:00,21.21,0,-15.8,5.4
Svalbard Lufthavn,SN99840,27.04.2022 06:00,21.27,0,-16,5.8
Svalbard Lufthavn,SN99840,27.04.2022 07:00,21.27,0,-16.2,5.3
Svalbard Lufthavn,SN99840,27.04.2022 08:00,21.25,0,-16.4,4.3
Svalbard Lufthavn,SN99840,27.04.2022 09:00,21.26,0,-16.2,5.3
Svalbard Lufthavn,SN99840,27.04.2022 10:00,21.24,0,-16.1,6
Svalbard Lufthavn,SN99840,27.04.2022 11:00,21.24,0,-16.3,4.6
Svalbard Lufthavn,SN99840,27.04.2022 12:00,21.28,0,-16.4,6.5
Svalbard Lufthavn,SN99840,27.04.2022 13:00,21.22,0,-16,5
Svalbard Lufthavn,SN99840,27.04.2022 14:00,21.24,0,-15.9,4.8
Svalbard Lufthavn,SN99840,27.04.2022 15:00,21.24,0,-15.5,4.8
Svalbard Lufthavn,SN99840,27.04.2022 16:00,21.24,0,-15.4,6.5
Svalbard Lufthavn,SN99840,27.04.2022 17:00,21.23,0,-15.3,5.4
Svalbard Lufthavn,SN99840,27.04.2022 18:00,21.23,0,-15.2,4.4
Svalbard Lufthavn,SN99840,27.04.2022 19:00,21.23,0,-15.4,4.3
Svalbard Lufthavn,SN99840,27.04.2022 20:00,21.21,0,-15.6,6.7
Svalbard Lufthavn,SN99840,27.04.2022 21:00,21.2,0,-16.2,6
Svalbard Lufthavn,SN99840,27.04.2022 22:00,21.2,0,-16.3,5.8
Svalbard Lufthavn,SN99840,27.04.2022 23:00,21.19,0,-16.8,5.4
Svalbard Lufthavn,SN99840,28.04.2022 00:00,21.2,0,-16.8,5.4
Svalbard Lufthavn,SN99840,28.04.2022 01:00,21.2,0,-16.6,3.5
Svalbard Lufthavn,SN99840,28.04.2022 02:00,21.2,0,-16.7,4.8
Svalbard Lufthavn,SN99840,28.04.2022 03:00,21.18,0,-16,5.1
Svalbard Lufthavn,SN99840,28.04.2022 04:00,21.2,0,-16,8.1
Svalbard Lufthavn,SN99840,28.04.2022 05:00,21.18,0,-15.9,6.4
Svalbard Lufthavn,SN99840,28.04.2022 06:00,21.14,0,-15.2,6.8
Svalbard Lufthavn,SN99840,28.04.2022 07:00,21.13,0,-14.9,6.9
Svalbard Lufthavn,SN99840,28.04.2022 08:00,21.17,0,-15.1,6.3
Svalbard Lufthavn,SN99840,28.04.2022 09:00,21.15,0,-14.1,6.5
Svalbard Lufthavn,SN99840,28.04.2022 10:00,21.15,0,-13.6,6.4
Svalbard Lufthavn,SN99840,28.04.2022 11:00,21.14,0,-13.4,7.3
Svalbard Lufthavn,SN99840,28.04.2022 12:00,21.15,0,-12.9,6.6
Svalbard Lufthavn,SN99840,28.04.2022 13:00,21.11,0,-12.9,7.6
Svalbard Lufthavn,SN99840,28.04.2022 14:00,21.09,0,-13.1,7.2
Svalbard Lufthavn,SN99840,28.04.2022 15:00,21.09,0,-12.6,6.6
Svalbard Lufthavn,SN99840,28.04.2022 16:00,21.07,0,-12.1,8.8
Svalbard Lufthavn,SN99840,28.04.2022 17:00,21.05,0,-12.6,8.1
Svalbard Lufthavn,SN99840,28.04.2022 18:00,20.99,0,-12.7,9.1
Svalbard Lufthavn,SN99840,28.04.2022 19:00,21.01,0,-12,10.1
Svalbard Lufthavn,SN99840,28.04.2022 20:00,20.92,0,-12.4,9.1
Svalbard Lufthavn,SN99840,28.04.2022 21:00,20.93,0,-12.8,10.2
Svalbard Lufthavn,SN99840,28.04.2022 22:00,20.89,0,-13,10.2
Svalbard Lufthavn,SN99840,28.04.2022 23:00,20.9,0,-13.5,9.5
Svalbard Lufthavn,SN99840,29.04.2022 00:00,20.89,0,-13.5,7.8
Svalbard Lufthavn,SN99840,29.04.2022 01:00,20.88,0,-13.7,7.2
Svalbard Lufthavn,SN99840,29.04.2022 02:00,20.86,0,-13.9,8
Svalbard Lufthavn,SN99840,29.04.2022 03:00,20.84,0,-13.9,7.5
Svalbard Lufthavn,SN99840,29.04.2022 04:00,20.83,0,-13.9,7.6
Svalbard Lufthavn,SN99840,29.04.2022 05:00,20.83,0,-13.8,8.8
Svalbard Lufthavn,SN99840,29.04.2022 06:00,20.8,0,-13.3,7.4
Svalbard Lufthavn,SN99840,29.04.2022 07:00,20.8,0,-13.2,8.3
Svalbard Lufthavn,SN99840,29.04.2022 08:00,20.82,0,-12.6,6.3
Svalbard Lufthavn,SN99840,29.04.2022 09:00,20.82,0,-12.4,7.9
Svalbard Lufthavn,SN99840,29.04.2022 10:00,20.8,0,-12.5,6.7
