Date,Time,Location,HerdID,HerdSize,Sex,Age,Foraging,Ruminating,Resting,Walking,Displaying,Other,Comments
2022-03-30,08:50,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,09:00,Bjørndalen,1,5,99,c,1,0,0,0,0,0,
2022-03-30,09:00,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,09:00,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,09:00,Bjørndalen,1,5,99,y,1,0,0,0,0,0,
2022-03-30,09:00,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,09:10,Bjørndalen,1,5,99,c,1,0,0,0,0,0,
2022-03-30,09:10,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,09:10,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,09:10,Bjørndalen,1,5,99,y,1,0,0,0,0,0,
2022-03-30,09:10,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,09:20,Bjørndalen,1,5,99,c,1,0,0,0,0,0,
2022-03-30,09:20,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,09:20,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,09:20,Bjørndalen,1,5,99,y,1,0,0,0,0,0,
2022-03-30,09:20,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,09:30,Bjørndalen,1,5,99,c,1,0,0,0,0,0,
2022-03-30,09:30,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,09:30,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,09:30,Bjørndalen,1,5,99,y,1,0,0,0,0,0,
2022-03-30,09:30,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,09:40,Bjørndalen,1,5,99,c,1,0,0,0,0,0,
2022-03-30,09:40,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,09:40,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,09:40,Bjørndalen,1,5,99,y,1,0,0,0,0,0,
2022-03-30,09:40,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,09:50,Bjørndalen,1,5,99,c,0,0,0,1,0,0,
2022-03-30,09:50,Bjørndalen,1,5,0,ad,0,0,0,1,0,0,
2022-03-30,09:50,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,09:50,Bjørndalen,1,5,99,y,0,0,0,1,0,0,
2022-03-30,09:50,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,10:00,Bjørndalen,1,5,99,c,1,0,0,0,0,0,
2022-03-30,10:00,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,10:00,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,10:00,Bjørndalen,1,5,99,y,1,0,0,0,0,0,
2022-03-30,10:00,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,10:10,Bjørndalen,1,5,99,c,1,0,0,0,0,0,
2022-03-30,10:10,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,10:10,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,10:10,Bjørndalen,1,5,99,y,1,0,0,0,0,0,
2022-03-30,10:10,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,10:20,Bjørndalen,1,5,99,c,1,0,0,0,0,0,
2022-03-30,10:20,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,10:20,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,10:20,Bjørndalen,1,5,99,y,1,0,0,0,0,0,
2022-03-30,10:20,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,10:30,Bjørndalen,1,5,99,c,1,0,0,0,0,0,
2022-03-30,10:30,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,10:30,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,10:30,Bjørndalen,1,5,99,y,1,0,0,0,0,0,
2022-03-30,10:30,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,10:40,Bjørndalen,1,5,99,c,1,0,0,0,0,0,
2022-03-30,10:40,Bjørndalen,1,5,0,ad,0,0,0,1,0,0,
2022-03-30,10:40,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,10:40,Bjørndalen,1,5,99,y,0,0,0,0,0,1,"Standing, looking around"
2022-03-30,10:40,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,10:50,Bjørndalen,1,5,99,c,1,0,0,0,0,0,
2022-03-30,10:50,Bjørndalen,1,5,0,ad,0,1,0,0,0,0,
2022-03-30,10:50,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,10:50,Bjørndalen,1,5,99,y,1,0,0,0,0,0,
2022-03-30,10:50,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,11:00,Bjørndalen,1,5,99,c,1,0,0,0,0,0,Petunia
2022-03-30,11:00,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,Pablo
2022-03-30,11:00,Bjørndalen,1,5,0,ad,0,1,0,0,0,0,
2022-03-30,11:00,Bjørndalen,1,5,99,y,0,1,0,0,0,0,
2022-03-30,11:00,Bjørndalen,1,5,0,ad,0,1,0,0,0,0,
2022-03-30,11:10,Bjørndalen,1,5,99,c,1,0,0,0,0,0,
2022-03-30,11:10,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,11:10,Bjørndalen,1,5,0,ad,0,1,0,0,0,0,
2022-03-30,11:10,Bjørndalen,1,5,99,y,0,1,0,0,0,0,
2022-03-30,11:10,Bjørndalen,1,5,0,ad,0,1,0,0,0,0,
2022-03-30,11:20,Bjørndalen,1,3,0,ad,0,1,0,0,0,0,Moved to ruminate closer together
2022-03-30,11:20,Bjørndalen,1,3,0,ad,0,1,0,0,0,0,
2022-03-30,11:20,Bjørndalen,1,3,99,y,0,1,0,0,0,0,
2022-03-30,11:20,Bjørndalen,2,2,0,ad,2,0,0,0,0,0,"Further away, so split into two groups"
2022-03-30,11:20,Bjørndalen,2,2,99,c,1,0,0,0,0,0,
2022-03-30,11:30,Bjørndalen,1,3,0,ad,0,0,1,0,0,0,
2022-03-30,11:30,Bjørndalen,1,3,0,ad,0,0,1,0,0,0,
2022-03-30,11:30,Bjørndalen,1,3,99,y,0,0,1,0,0,0,
2022-03-30,11:30,Bjørndalen,2,2,0,ad,0,1,0,0,0,0,
2022-03-30,11:30,Bjørndalen,2,2,99,c,0,1,0,0,0,0,
2022-03-30,11:40,Bjørndalen,1,3,0,ad,0,0,1,0,0,0,
2022-03-30,11:40,Bjørndalen,1,3,0,ad,0,0,1,0,0,0,
2022-03-30,11:40,Bjørndalen,1,3,99,y,0,0,1,0,0,0,
2022-03-30,11:40,Bjørndalen,2,2,0,ad,0,1,0,0,0,0,
2022-03-30,11:40,Bjørndalen,2,2,99,c,0,1,0,0,0,0,
2022-03-30,11:50,Bjørndalen,1,3,0,ad,0,0,1,0,0,0,
2022-03-30,11:50,Bjørndalen,1,3,0,ad,0,1,0,0,0,0,
2022-03-30,11:50,Bjørndalen,1,3,99,y,0,0,1,0,0,0,
2022-03-30,11:50,Bjørndalen,2,2,0,ad,0,1,0,0,0,0,
2022-03-30,11:50,Bjørndalen,2,2,99,c,0,1,0,0,0,0,
2022-03-30,12:00,Bjørndalen,1,3,0,ad,0,0,1,0,0,0,
2022-03-30,12:00,Bjørndalen,1,3,0,ad,0,1,0,0,0,0,
2022-03-30,12:00,Bjørndalen,1,3,99,y,0,0,1,0,0,0,
2022-03-30,12:00,Bjørndalen,2,2,0,ad,0,1,0,0,0,0,
2022-03-30,12:00,Bjørndalen,2,2,99,c,0,1,0,0,0,0,
2022-03-30,12:10,Bjørndalen,1,3,0,ad,0,0,0,1,0,0,
2022-03-30,12:10,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-30,12:10,Bjørndalen,1,3,99,y,1,0,0,0,0,0,
2022-03-30,12:10,Bjørndalen,2,2,0,ad,1,0,0,0,0,0,
2022-03-30,12:10,Bjørndalen,2,2,99,c,0,1,0,0,0,0,
2022-03-30,12:20,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,Decided to combine back to one group. Better to never split them at all?
2022-03-30,12:20,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,12:20,Bjørndalen,1,5,99,y,1,0,0,0,0,0,
2022-03-30,12:20,Bjørndalen,1,5,0,ad,0,1,0,0,0,0,
2022-03-30,12:20,Bjørndalen,1,5,99,c,1,0,0,0,0,0,
2022-03-30,12:30,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,12:30,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,12:30,Bjørndalen,1,5,99,y,1,0,0,0,0,0,
2022-03-30,12:30,Bjørndalen,1,5,0,ad,0,1,0,0,0,0,
2022-03-30,12:30,Bjørndalen,1,5,99,c,1,0,0,0,0,0,
2022-03-30,12:40,Bjørndalen,1,5,0,ad,0,1,0,0,0,0,
2022-03-30,12:40,Bjørndalen,1,5,0,ad,0,1,0,0,0,0,
2022-03-30,12:40,Bjørndalen,1,5,99,y,0,1,0,0,0,0,
2022-03-30,12:40,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-30,12:40,Bjørndalen,1,5,99,c,1,0,0,0,0,0,
2022-03-28,14:30,Bjørndalen,1,2,0,ad,1,0,0,0,0,0,
2022-03-28,14:30,Bjørndalen,1,2,99,c,1,0,0,0,0,0,
2022-03-28,14:30,Bjørndalen,2,3,1,ad,0,1,0,0,0,0,
2022-03-28,14:30,Bjørndalen,2,3,0,ad,0,1,0,0,0,0,
2022-03-28,14:30,Bjørndalen,2,3,1,ad,0,1,0,0,0,0,
2022-03-28,14:40,Bjørndalen,1,2,0,ad,1,0,0,0,0,0,
2022-03-28,14:40,Bjørndalen,1,2,99,c,1,0,0,0,0,0,
2022-03-28,14:40,Bjørndalen,2,3,1,ad,0,0,1,0,0,0,
2022-03-28,14:40,Bjørndalen,2,3,0,ad,0,1,0,0,0,0,
2022-03-28,14:40,Bjørndalen,2,3,1,ad,0,1,0,0,0,0,
2022-03-28,14:40,Bjørndalen,3,2,0,ad,1,0,0,0,0,0,
2022-03-28,14:40,Bjørndalen,3,2,99,c,1,0,0,0,0,0,
2022-03-28,14:50,Bjørndalen,1,2,0,ad,1,0,0,0,0,0,
2022-03-28,14:50,Bjørndalen,1,2,99,c,1,0,0,0,0,0,
2022-03-28,14:50,Bjørndalen,2,3,1,ad,0,0,1,0,0,0,
2022-03-28,14:50,Bjørndalen,2,3,0,ad,0,1,0,0,0,0,
2022-03-28,14:50,Bjørndalen,2,3,1,ad,0,0,1,0,0,0,
2022-03-28,14:50,Bjørndalen,3,2,0,ad,2,0,0,0,0,0,
2022-03-28,14:50,Bjørndalen,3,2,99,c,2,0,0,0,0,0,
2022-03-28,15:00,Bjørndalen,1,2,0,ad,1,0,0,0,0,0,
2022-03-28,15:00,Bjørndalen,1,2,99,c,1,0,0,0,0,0,
2022-03-28,15:00,Bjørndalen,2,3,1,ad,0,1,0,0,0,0,
2022-03-28,15:00,Bjørndalen,2,3,0,ad,0,1,0,0,0,0,
2022-03-28,15:00,Bjørndalen,2,3,1,ad,0,1,0,0,0,0,
2022-03-28,15:00,Bjørndalen,3,2,0,ad,1,0,0,0,0,0,
2022-03-28,15:00,Bjørndalen,3,2,99,c,1,0,0,0,0,0,
2022-03-28,15:10,Bjørndalen,1,2,0,ad,1,0,0,0,0,0,
2022-03-28,15:10,Bjørndalen,1,2,99,c,1,0,0,0,0,0,
2022-03-28,15:10,Bjørndalen,2,3,1,ad,0,1,0,0,0,0,
2022-03-28,15:10,Bjørndalen,2,3,0,ad,0,1,0,0,0,0,
2022-03-28,15:10,Bjørndalen,2,3,1,ad,0,0,1,0,0,0,
2022-03-28,15:10,Bjørndalen,3,2,0,ad,1,0,0,0,0,0,
2022-03-28,15:10,Bjørndalen,3,2,99,c,1,0,0,0,0,0,
2022-03-28,15:20,Bjørndalen,1,2,0,ad,1,0,0,0,0,0,
2022-03-28,15:20,Bjørndalen,1,2,99,c,1,0,0,0,0,0,
2022-03-28,15:20,Bjørndalen,2,3,1,ad,0,1,0,0,0,0,
2022-03-28,15:20,Bjørndalen,2,3,0,ad,0,1,0,0,0,0,
2022-03-28,15:20,Bjørndalen,2,3,1,ad,0,0,1,0,0,0,
2022-03-28,15:20,Bjørndalen,3,2,0,ad,1,0,0,0,0,0,
2022-03-28,15:20,Bjørndalen,3,2,99,c,1,0,0,0,0,0,
2022-03-28,15:30,Bjørndalen,1,4,0,ad,1,0,0,0,0,0,
2022-03-28,15:30,Bjørndalen,1,4,99,c,1,0,0,0,0,0,
2022-03-28,15:30,Bjørndalen,2,3,1,ad,0,1,0,0,0,0,
2022-03-28,15:30,Bjørndalen,2,3,0,ad,0,1,0,0,0,0,
2022-03-28,15:30,Bjørndalen,2,3,1,ad,0,1,0,0,0,0,
2022-03-28,15:30,Bjørndalen,1,4,0,ad,1,0,0,0,0,0,
2022-03-28,15:30,Bjørndalen,1,4,99,c,1,0,0,0,0,0,
2022-03-28,15:40,Bjørndalen,1,4,0,ad,1,0,0,0,0,0,
2022-03-28,15:40,Bjørndalen,1,4,99,c,1,0,0,0,0,0,
2022-03-28,15:40,Bjørndalen,1,4,0,ad,1,0,0,0,0,0,
2022-03-28,15:40,Bjørndalen,1,4,99,c,1,0,0,0,0,0,
2022-03-28,15:40,Bjørndalen,2,3,1,ad,0,0,1,0,0,0,
2022-03-28,15:40,Bjørndalen,2,3,0,ad,0,0,1,0,0,0,
2022-03-28,15:40,Bjørndalen,2,3,1,ad,0,0,1,0,0,0,
2022-03-28,15:50,Bjørndalen,1,4,0,ad,1,0,0,0,0,0,
2022-03-28,15:50,Bjørndalen,1,4,99,c,1,0,0,0,0,0,
2022-03-28,15:50,Bjørndalen,1,4,0,ad,1,0,0,0,0,0,
2022-03-28,15:50,Bjørndalen,1,4,99,c,1,0,0,0,0,0,
2022-03-28,15:50,Bjørndalen,2,3,1,ad,0,0,1,0,0,0,
2022-03-28,15:50,Bjørndalen,2,3,0,ad,0,1,0,0,0,0,
2022-03-28,15:50,Bjørndalen,2,3,1,ad,0,1,0,0,0,0,
2022-03-28,16:00,Bjørndalen,1,2,0,ad,0,0,0,0,1,0,fighting female from group 2 (Princess Peach)
2022-03-28,16:00,Bjørndalen,1,2,99,c,1,0,0,0,0,0,
2022-03-28,16:00,Bjørndalen,3,2,0,ad,1,0,0,0,0,0,
2022-03-28,16:00,Bjørndalen,3,2,99,c,1,0,0,0,0,0,
2022-03-28,16:00,Bjørndalen,2,3,1,ad,0,1,0,0,0,0,
2022-03-28,16:00,Bjørndalen,2,3,0,ad,0,0,0,0,1,0,fighting female from group 1 (Azalia)
2022-03-28,16:00,Bjørndalen,2,3,1,ad,0,1,0,0,0,0,
2022-03-28,16:10,Bjørndalen,1,2,0,ad,1,0,0,0,0,0,
2022-03-28,16:10,Bjørndalen,1,2,99,c,2,0,0,0,0,0,
2022-03-28,16:10,Bjørndalen,2,3,1,ad,2,0,0,0,0,0,
2022-03-28,16:10,Bjørndalen,2,3,0,ad,1,0,0,0,0,0,
2022-03-28,16:10,Bjørndalen,2,3,1,ad,0,1,0,0,0,0,
2022-03-28,16:10,Bjørndalen,3,2,0,ad,1,0,0,0,0,0,
2022-03-28,16:10,Bjørndalen,3,2,99,c,1,0,0,0,0,0,
2022-03-28,16:20,Bjørndalen,1,2,0,ad,1,0,0,0,0,0,
2022-03-28,16:20,Bjørndalen,1,2,99,c,1,0,0,0,0,0,
2022-03-28,16:20,Bjørndalen,2,3,1,ad,2,0,0,0,0,0,
2022-03-28,16:20,Bjørndalen,2,3,0,ad,0,0,0,1,0,0,
2022-03-28,16:20,Bjørndalen,2,3,1,ad,0,1,0,0,0,0,
2022-03-28,16:20,Bjørndalen,3,2,0,ad,1,0,0,0,0,0,
2022-03-28,16:20,Bjørndalen,3,2,99,c,1,0,0,0,0,0,
2022-03-28,16:30,Bjørndalen,1,2,0,ad,0,1,0,0,0,0,
2022-03-28,16:30,Bjørndalen,1,2,99,c,1,0,0,0,0,0,
2022-03-28,16:30,Bjørndalen,2,3,1,ad,1,0,0,0,0,0,
2022-03-28,16:30,Bjørndalen,2,3,0,ad,1,0,0,0,0,0,
2022-03-28,16:30,Bjørndalen,2,3,1,ad,0,1,0,0,0,0,
2022-03-28,16:30,Bjørndalen,3,2,0,ad,1,0,0,0,0,0,
2022-03-28,16:30,Bjørndalen,3,2,99,c,1,0,0,0,0,0,
2022-03-28,16:40,Bjørndalen,1,2,0,ad,0,1,0,0,0,0,
2022-03-28,16:40,Bjørndalen,1,2,99,c,0,0,1,0,0,0,
2022-03-28,16:40,Bjørndalen,2,3,1,ad,0,1,0,0,0,0,
2022-03-28,16:40,Bjørndalen,2,3,0,ad,1,0,0,0,0,0,
2022-03-28,16:40,Bjørndalen,2,3,1,ad,0,0,1,0,0,0,
2022-03-28,16:40,Bjørndalen,3,2,0,ad,0,1,0,0,0,0,
2022-03-28,16:40,Bjørndalen,3,2,99,c,0,1,0,0,0,0,
2022-03-31,17:10,Bjørndalen,1,5,1,ad,1,0,0,0,0,0,
2022-03-31,17:10,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-31,17:10,Bjørndalen,1,5,1,ad,1,0,0,0,0,0,
2022-03-31,17:10,Bjørndalen,1,5,0,ad,0,1,0,0,0,0,
2022-03-31,17:10,Bjørndalen,1,5,99,c,0,1,0,0,0,0,
2022-03-31,17:20,Bjørndalen,1,5,1,ad,1,0,0,0,0,0,
2022-03-31,17:20,Bjørndalen,1,5,0,ad,0,1,0,0,0,0,
2022-03-31,17:20,Bjørndalen,1,5,1,ad,0,1,0,0,0,0,turned away
2022-03-31,17:20,Bjørndalen,1,5,0,ad,0,1,0,0,0,0,
2022-03-31,17:20,Bjørndalen,1,5,99,c,0,1,0,0,0,0,turned away
2022-03-31,17:30,Bjørndalen,1,5,1,ad,0,1,0,0,0,0,
2022-03-31,17:30,Bjørndalen,1,5,0,ad,0,1,0,0,0,0,
2022-03-31,17:30,Bjørndalen,1,5,1,ad,0,1,0,0,0,0,
2022-03-31,17:30,Bjørndalen,1,5,0,ad,0,0,1,0,0,0,
2022-03-31,17:30,Bjørndalen,1,5,99,c,0,0,1,0,0,0,
2022-03-31,17:40,Bjørndalen,1,5,1,ad,0,1,0,0,0,0,
2022-03-31,17:40,Bjørndalen,1,5,0,ad,0,1,0,0,0,0,
2022-03-31,17:40,Bjørndalen,1,5,1,ad,0,1,0,0,0,0,
2022-03-31,17:40,Bjørndalen,1,5,0,ad,0,1,0,0,0,0,
2022-03-31,17:40,Bjørndalen,1,5,99,c,0,1,0,0,0,0,
2022-03-31,17:50,Bjørndalen,1,5,1,ad,0,1,0,0,0,0,
2022-03-31,17:50,Bjørndalen,1,5,0,ad,0,1,0,0,0,0,
2022-03-31,17:50,Bjørndalen,1,5,1,ad,0,0,1,0,0,0,facing away
2022-03-31,17:50,Bjørndalen,1,5,0,ad,0,0,1,0,0,0,
2022-03-31,17:50,Bjørndalen,1,5,99,c,0,0,1,0,0,0,
2022-03-31,18:00,Bjørndalen,1,5,1,ad,0,1,0,0,0,0,
2022-03-31,18:00,Bjørndalen,1,5,0,ad,0,1,0,0,0,0,
2022-03-31,18:00,Bjørndalen,1,5,1,ad,0,1,0,0,0,0,
2022-03-31,18:00,Bjørndalen,1,5,0,ad,0,0,1,0,0,0,
2022-03-31,18:00,Bjørndalen,1,5,99,c,0,0,1,0,0,0,
2022-03-31,18:10,Bjørndalen,1,5,1,ad,0,1,0,0,0,0,
2022-03-31,18:10,Bjørndalen,1,5,0,ad,0,1,0,0,0,0,
2022-03-31,18:10,Bjørndalen,1,5,1,ad,0,1,0,0,0,0,
2022-03-31,18:10,Bjørndalen,1,5,0,ad,0,0,1,0,0,0,
2022-03-31,18:10,Bjørndalen,1,5,99,c,0,0,1,0,0,0,
2022-03-31,18:20,Bjørndalen,1,5,1,ad,1,0,0,0,0,0,"man with groceries scared the herd, may have disrupted resting cycle"
2022-03-31,18:20,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-31,18:20,Bjørndalen,1,5,1,ad,1,0,0,0,0,0,
2022-03-31,18:20,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-31,18:20,Bjørndalen,1,5,99,c,1,0,0,0,0,0,
2022-03-31,18:30,Bjørndalen,1,5,1,ad,1,0,0,0,0,0,
2022-03-31,18:30,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-31,18:30,Bjørndalen,1,5,1,ad,1,0,0,0,0,0,
2022-03-31,18:30,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-31,18:30,Bjørndalen,1,5,99,c,1,0,0,0,0,0,
2022-03-31,18:40,Bjørndalen,1,5,1,ad,1,0,0,0,0,0,
2022-03-31,18:40,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-31,18:40,Bjørndalen,1,5,1,ad,1,0,0,0,0,0,
2022-03-31,18:40,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-31,18:40,Bjørndalen,1,5,99,c,1,0,0,0,0,0,
2022-03-31,18:50,Bjørndalen,1,5,1,ad,1,0,0,0,0,0,
2022-03-31,18:50,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-31,18:50,Bjørndalen,1,5,1,ad,1,0,0,0,0,0,
2022-03-31,18:50,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-31,18:50,Bjørndalen,1,5,99,c,1,0,0,0,0,0,
2022-03-31,19:00,Bjørndalen,1,5,1,ad,1,0,0,0,0,0,
2022-03-31,19:00,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-31,19:00,Bjørndalen,1,5,1,ad,1,0,0,0,0,0,
2022-03-31,19:00,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-31,19:00,Bjørndalen,1,5,99,c,1,0,0,0,0,0,
2022-03-31,19:00,Bjørndalen,2,5,1,ad,1,0,0,0,0,0,we walked up the hill and were able to see another group
2022-03-31,19:00,Bjørndalen,2,5,1,ad,1,0,0,0,0,0,
2022-03-31,19:00,Bjørndalen,2,5,0,ad,1,0,0,0,0,0,
2022-03-31,19:00,Bjørndalen,2,5,99,c,1,0,0,0,0,0,
2022-03-31,19:00,Bjørndalen,2,5,99,c,1,0,0,0,0,0,
2022-03-31,19:10,Bjørndalen,1,5,1,ad,1,0,0,0,0,0,
2022-03-31,19:10,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-31,19:10,Bjørndalen,1,5,1,ad,1,0,0,0,0,0,
2022-03-31,19:10,Bjørndalen,1,5,0,ad,1,0,0,0,0,0,
2022-03-31,19:10,Bjørndalen,1,5,99,c,1,0,0,0,0,0,
2022-03-31,19:10,Bjørndalen,2,5,1,ad,1,0,0,0,0,0,
2022-03-31,19:10,Bjørndalen,2,5,1,ad,1,0,0,0,0,0,
2022-03-31,19:10,Bjørndalen,2,5,0,ad,1,0,0,0,0,0,
2022-03-31,19:10,Bjørndalen,2,5,99,c,1,0,0,0,0,0,
2022-03-31,19:10,Bjørndalen,2,5,99,c,1,0,0,0,0,0,
2022-03-31,19:20,Bjørndalen,1,3,1,ad,1,0,0,0,0,0,
2022-03-31,19:20,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-31,19:20,Bjørndalen,1,3,1,ad,1,0,0,0,0,0,
2022-03-31,19:20,Bjørndalen,3,2,0,ad,1,0,0,0,0,0,
2022-03-31,19:20,Bjørndalen,3,2,99,c,1,0,0,0,0,0,
2022-03-31,19:20,Bjørndalen,2,7,1,ad,1,0,0,0,0,0,
2022-03-31,19:20,Bjørndalen,2,7,1,ad,1,0,0,0,0,0,
2022-03-31,19:20,Bjørndalen,2,7,0,ad,1,0,0,0,0,0,
2022-03-31,19:20,Bjørndalen,2,7,99,c,1,0,0,0,0,0,
2022-03-31,19:20,Bjørndalen,2,7,99,c,1,0,0,0,0,0,
2022-03-31,19:20,Bjørndalen,2,7,0,ad,1,0,0,0,0,0,
2022-03-31,19:20,Bjørndalen,2,7,0,ad,0,1,0,0,0,0,
2022-03-31,19:30,Bjørndalen,1,3,1,ad,1,0,0,0,0,0,
2022-03-31,19:30,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-31,19:30,Bjørndalen,1,3,1,ad,0,1,0,0,0,0,
2022-03-31,19:30,Bjørndalen,3,2,0,ad,1,0,0,0,0,0,
2022-03-31,19:30,Bjørndalen,3,2,99,c,1,0,0,0,0,0,
2022-03-31,19:30,Bjørndalen,2,7,1,ad,1,0,0,0,0,0,
2022-03-31,19:30,Bjørndalen,2,7,1,ad,1,0,0,0,0,0,
2022-03-31,19:30,Bjørndalen,2,7,0,ad,1,0,0,0,0,0,
2022-03-31,19:30,Bjørndalen,2,7,99,c,1,0,0,0,0,0,
2022-03-31,19:30,Bjørndalen,2,7,99,c,1,0,0,0,0,0,
2022-03-31,19:30,Bjørndalen,2,7,0,ad,1,0,0,0,0,0,
2022-03-31,19:30,Bjørndalen,2,7,0,ad,0,1,0,0,0,0,
2022-03-31,19:40,Bjørndalen,1,3,1,ad,0,1,0,0,0,0,
2022-03-31,19:40,Bjørndalen,1,3,0,ad,0,1,0,0,0,0,
2022-03-31,19:40,Bjørndalen,1,3,1,ad,1,0,0,0,0,0,
2022-03-31,19:40,Bjørndalen,3,2,0,ad,1,0,0,0,0,0,
2022-03-31,19:40,Bjørndalen,3,2,99,c,1,0,0,0,0,0,
2022-03-31,19:40,Bjørndalen,2,7,1,ad,1,0,0,0,0,0,
2022-03-31,19:40,Bjørndalen,2,7,1,ad,1,0,0,0,0,0,
2022-03-31,19:40,Bjørndalen,2,7,0,ad,1,0,0,0,0,0,
2022-03-31,19:40,Bjørndalen,2,7,99,c,1,0,0,0,0,0,
2022-03-31,19:40,Bjørndalen,2,7,99,c,1,0,0,0,0,0,
2022-03-31,19:40,Bjørndalen,2,7,0,ad,1,0,0,0,0,0,
2022-03-31,19:40,Bjørndalen,2,7,0,ad,0,1,0,0,0,0,
2022-03-31,19:50,Bjørndalen,1,3,1,ad,0,1,0,0,0,0,
2022-03-31,19:50,Bjørndalen,1,3,0,ad,0,1,0,0,0,0,
2022-03-31,19:50,Bjørndalen,1,3,1,ad,0,1,0,0,0,0,
2022-03-31,19:50,Bjørndalen,3,2,0,ad,1,0,0,0,0,0,
2022-03-31,19:50,Bjørndalen,3,2,99,c,1,0,0,0,0,0,
2022-03-31,19:50,Bjørndalen,2,10,1,ad,2,0,0,0,0,0,
2022-03-31,19:50,Bjørndalen,2,10,1,ad,1,0,0,0,0,0,
2022-03-31,19:50,Bjørndalen,2,10,0,ad,1,0,0,0,0,0,
2022-03-31,19:50,Bjørndalen,2,10,99,c,1,0,0,0,0,0,
2022-03-31,19:50,Bjørndalen,2,10,99,c,1,0,0,0,0,0,
2022-03-31,19:50,Bjørndalen,2,10,0,ad,1,0,0,0,0,0,
2022-03-31,19:50,Bjørndalen,2,10,0,ad,1,0,0,0,0,0,
2022-03-31,19:50,Bjørndalen,2,10,0,ad,1,0,0,0,0,0,
2022-03-31,19:50,Bjørndalen,2,10,0,ad,0,1,0,0,0,0,
2022-03-31,19:50,Bjørndalen,2,10,0,ad,1,0,0,0,0,0,
2022-03-31,20:00,Bjørndalen,1,3,1,ad,0,1,0,0,0,0,
